ID_AGENCY;Agency Name;Agency Type
AGG_004346;Nantucket;Municipal Police
AGG_004347;Mattapoisett;Municipal Police
AGG_004348;Cheverly;Municipal Police
AGG_004349;Unknown Agency: MD;Municipal Police
AGG_004350;Hancock;Municipal Police
AGG_004351;State Police: Queen Anne's County;State Police
AGG_004352;Gorham;Municipal Police
AGG_004353;Monmouth;Municipal Police
AGG_004354;Biddeford;Municipal Police
AGG_004355;Saco;Municipal Police
AGG_004356;Mancelona;Municipal Police
AGG_004357;State Police: Baraga County;State Police
AGG_004358;Lincoln Township;Municipal Police
AGG_004359;Branch;Sheriff
AGG_004360;Eaton;Sheriff
AGG_004361;Gladwin;Sheriff
AGG_004362;State Police: Houghton County;State Police
AGG_004363;Summit Township;Regional Police
AGG_004364;Kalamazoo Township;Municipal Police
AGG_004365;State Police: Kalkaska County;State Police
AGG_004366;Kalkaska;Sheriff
AGG_004367;Leelanau;Sheriff
AGG_004368;Midland;Sheriff
AGG_004369;State Police: Muskegon County;State Police
AGG_004370;Muskegon;Sheriff
AGG_004371;Farmington Hills;Municipal Police
AGG_004372;State Police: Ontonagon County;State Police
AGG_004373;State Police: Saginaw County;State Police
AGG_004374;Saginaw Township;Municipal Police
AGG_004375;Marine City;Municipal Police
AGG_004376;Croswell;Municipal Police
AGG_004377;Owosso;Municipal Police
AGG_004378;South Haven;Municipal Police
AGG_004379;Ann Arbor;Municipal Police
AGG_004380;Flat Rock;Municipal Police
AGG_004381;Melvindale;Municipal Police
AGG_004382;Centennial Lakes;Regional Police
AGG_004383;Beltrami;Sheriff
AGG_004384;Moorhead;Municipal Police
AGG_004385;Dakota;Sheriff
AGG_004386;South St. Paul;Municipal Police
AGG_004387;Eagan;Municipal Police
AGG_004388;Albert Lea;Municipal Police
AGG_004389;Cannon Falls;Municipal Police
AGG_004390;Golden Valley;Municipal Police
AGG_004391;Minnetonka;Municipal Police
AGG_004392;Maple Grove;Municipal Police
AGG_004393;Kanabec;Sheriff
AGG_004394;St. Peter;Municipal Police
AGG_004395;Olmsted;Sheriff
AGG_004396;Lauderdale;Municipal Police
AGG_004397;North St. Paul;Municipal Police
AGG_004398;Virginia;Municipal Police
AGG_004399;Shakopee;Municipal Police
AGG_004400;Wheaton;Municipal Police
AGG_004401;Wilkin;Sheriff
AGG_004402;Audrain;Sheriff
AGG_004403;Cole Camp;Municipal Police
AGG_004404;Hornersville;Municipal Police
AGG_004405;Gasconade;Sheriff
AGG_004406;Willard;Municipal Police
AGG_004407;Willow Springs;Municipal Police
AGG_004408;Raytown;Municipal Police
AGG_004409;Noel;Municipal Police
AGG_004410;Fredericktown;Municipal Police
AGG_004411;Ray;Sheriff
AGG_004412;Wentzville;Municipal Police
AGG_004413;St. Francois;Sheriff
AGG_004414;Olivette;Municipal Police
AGG_004415;Attala;Sheriff
AGG_004416;Forrest;Sheriff
AGG_004417;Petal;Municipal Police
AGG_004418;George;Sheriff
AGG_004419;Biloxi;Municipal Police
AGG_004420;Belzoni;Municipal Police
AGG_004421;Kemper;Sheriff
AGG_004422;Pontotoc;Sheriff
AGG_004423;Hollandale;Municipal Police
AGG_004424;Yazoo City;Municipal Police
AGG_004425;Fort Benton;Municipal Police
AGG_004426;Ronan City;Municipal Police
AGG_004427;Lewis and Clark;Sheriff
AGG_004428;Musselshell;Sheriff
AGG_004429;Colstrip;Municipal Police
AGG_004430;Stillwater;Sheriff
AGG_004431;Omaha;Municipal Police
AGG_004432;Nebraska City;Municipal Police
AGG_004433;Wadesboro;Municipal Police
AGG_004434;Banner Elk;Municipal Police
AGG_004435;Southport;Municipal Police
AGG_004436;Tabor City;Municipal Police
AGG_004437;Whiteville;Municipal Police
AGG_004438;Butner;Special Police
AGG_004439;Coats;Municipal Police
AGG_004440;Waynesville;Municipal Police
AGG_004441;Mooresville;Municipal Police
AGG_004442;Mars Hill;Municipal Police
AGG_004443;Robersonville;Municipal Police
AGG_004444;Spruce Pine;Municipal Police
AGG_004445;Biscoe;Municipal Police
AGG_004446;Star;Municipal Police
AGG_004447;Robbins;Municipal Police
AGG_004448;Sharpsburg;Municipal Police
AGG_004449;Archdale;Municipal Police
AGG_004450;Maxton;Municipal Police
AGG_004451;Mount Airy;Municipal Police
AGG_004452;Apex;Municipal Police
AGG_004453;Fuquay-Varina;Municipal Police
AGG_004454;Rolesville;Municipal Police
AGG_004455;Yancey;Sheriff
AGG_004456;Burleigh;Sheriff
AGG_004457;Mchenry;Sheriff
AGG_004458;Pembina;Sheriff
AGG_004459;Wolfeboro;Municipal Police
AGG_004460;Merrimack;Municipal Police
AGG_004461;Mont Vernon;Municipal Police
AGG_004462;Peterborough;Municipal Police
AGG_004463;Londonderry;Municipal Police
AGG_004464;Somersworth;Municipal Police
AGG_004465;Linwood;Municipal Police
AGG_004466;Northfield;Municipal Police
AGG_004467;Little Ferry;Municipal Police
AGG_004468;Gloucester Township;Municipal Police
AGG_004469;Lawnside;Municipal Police
AGG_004470;Woodlynne;Municipal Police
AGG_004471;Wildwood;Municipal Police
AGG_004472;Fairfield Township;Municipal Police
AGG_004473;Readington Township;Municipal Police
AGG_004474;Aberdeen Township;Municipal Police
AGG_004475;Neptune City;Municipal Police
AGG_004476;Chatham;Municipal Police
AGG_004477;Morris Township;Municipal Police
AGG_004478;Brick Township;Municipal Police
AGG_004479;Little Egg Harbor Township;Municipal Police
AGG_004480;Bloomingdale;Municipal Police
AGG_004481;Pompton Lakes;Municipal Police
AGG_004482;Wayne Township;Municipal Police
AGG_004483;West Milford Township;Municipal Police
AGG_004484;Bridgewater Township;Municipal Police
AGG_004485;Stanhope;Municipal Police
AGG_004486;Deming;Municipal Police
AGG_004487;Tularosa;Municipal Police
AGG_004488;Espanola;Municipal Police
AGG_004489;Los Lunas;Municipal Police
AGG_004490;Cibola;Sheriff
AGG_004491;Acoma Tribal;Tribal Police
AGG_004492;Storey;Sheriff
AGG_004493;Coeymans Town;Municipal Police
AGG_004494;Johnson City Village;Municipal Police
AGG_004495;Cayuga;Sheriff
AGG_004496;Orchard Park Town;Municipal Police
AGG_004497;Mount Morris Village;Municipal Police
AGG_004498;Brockport Village;Municipal Police
AGG_004499;Garden City Village;Municipal Police
AGG_004500;Monticello Village;Municipal Police
AGG_004501;Cayuga Heights Village;Municipal Police
AGG_004502;Rye Brook Village;Municipal Police
AGG_004503;Yates;Sheriff
AGG_004504;State Police: Albany County (G);State Police
AGG_004505;State Police: Jefferson County (D);State Police
AGG_004506;State Police: Schoharie County (G);State Police
AGG_004507;Athens;Sheriff
AGG_004508;Bellaire;Municipal Police
AGG_004509;Miami Township;Municipal Police
AGG_004510;Bedford Heights;Municipal Police
AGG_004511;Brecksville;Municipal Police
AGG_004512;Brooklyn;Municipal Police
AGG_004513;Vermilion;Municipal Police
AGG_004514;Bexley;Municipal Police
AGG_004515;Westerville;Municipal Police
AGG_004516;Wauseon;Municipal Police
AGG_004517;Bainbridge Township;Municipal Police
AGG_004518;Guernsey;Sheriff
AGG_004519;Evendale;Municipal Police
AGG_004520;St. Bernard;Municipal Police
AGG_004521;Sharonville;Municipal Police
AGG_004522;Heath;Municipal Police
AGG_004523;Pataskala;Municipal Police
AGG_004524;Bellefontaine;Municipal Police
AGG_004525;Amherst;Municipal Police
AGG_004526;Poland Township;Municipal Police
AGG_004527;Meigs;Sheriff
AGG_004528;Miamisburg;Municipal Police
AGG_004529;Sidney;Municipal Police
AGG_004530;Unknown Agency: OH;Municipal Police
AGG_004531;Atoka;Sheriff
AGG_004532;Anadarko;Municipal Police
AGG_004533;Apache;Municipal Police
AGG_004534;Custer;Sheriff
AGG_004535;Stigler;Municipal Police
AGG_004536;Okemah;Municipal Police
AGG_004537;Okmulgee;Sheriff
AGG_004538;Henryetta;Municipal Police
AGG_004539;Wewoka;Municipal Police
AGG_004540;Bartlesville;Municipal Police
AGG_004541;Mooreland;Municipal Police
AGG_004542;Astoria;Municipal Police
AGG_004543;Coos;Sheriff
AGG_004544;Prineville;Municipal Police
AGG_004545;Creswell;Municipal Police
AGG_004546;Morrow;Sheriff
AGG_004547;Tillamook;Municipal Police
AGG_004548;Milton-Freewater;Municipal Police
AGG_004549;Wasco;Sheriff
AGG_004550;Forest Grove;Municipal Police
AGG_004551;Tualatin;Municipal Police
AGG_004552;Gettysburg;Municipal Police
AGG_004553;Eastern Adams Regional;Regional Police
AGG_004554;Bethel Park;Municipal Police
AGG_004555;Collier Township;Municipal Police
AGG_004556;Glassport;Municipal Police
AGG_004557;Mccandless;Municipal Police
AGG_004558;Pitcairn;Municipal Police
AGG_004559;Economy;Municipal Police
AGG_004560;Freedom;Municipal Police
AGG_004561;Center Township;Municipal Police
AGG_004562;East Rochester;Municipal Police
AGG_004563;Spring Township;Municipal Police
AGG_004564;Unknown Agency: PA;Municipal Police
AGG_004565;Northampton Township;Municipal Police
AGG_004566;Solebury Township;Municipal Police
AGG_004567;Plumstead Township;Municipal Police
AGG_004568;Bucks County Detective Bureau;Special Police
AGG_004569;Cresson Township;Municipal Police
AGG_004570;West Brandywine Township;Municipal Police
AGG_004571;State Police: Clarion County;State Police
AGG_004572;Bloomsburg Town;Municipal Police
AGG_004573;West Mead Township;Municipal Police
AGG_004574;Haverford Township;Municipal Police
AGG_004575;State Police: Juniata County;State Police
AGG_004576;Throop;Municipal Police
AGG_004577;Earl Township;Municipal Police
AGG_004578;Conoy Township;Regional Police
AGG_004579;Pulaski Township (Lawrence County);Municipal Police
AGG_004580;Annville Township;Municipal Police
AGG_004581;North Lebanon Township;Municipal Police
AGG_004582;Slatington;Municipal Police
AGG_004583;County Detectives: Lehigh County;Special Police
AGG_004584;Nanticoke;Municipal Police
AGG_004585;Pittston;Municipal Police
AGG_004586;Horsham Township;Municipal Police
AGG_004587;Upper Gwynedd Township;Municipal Police
AGG_004588;Nazareth Area;Municipal Police
AGG_004589;Palmer Township;Municipal Police
AGG_004590;Watsontown;Municipal Police
AGG_004591;Windber;Municipal Police
AGG_004592;Paint Township;Municipal Police
AGG_004593;Springettsbury Township;Municipal Police
AGG_004594;Fairview Township;Municipal Police
AGG_004595;North Kingstown;Municipal Police
AGG_004596;Blackville;Municipal Police
AGG_004597;Moncks Corner;Municipal Police
AGG_004598;Fort Lawn;Municipal Police
AGG_004599;Cottageville;Municipal Police
AGG_004600;Highway Patrol: Dorchester County;State Police
AGG_004601;Winnsboro;Municipal Police
AGG_004602;Coward;Municipal Police
AGG_004603;Simpsonville;Municipal Police
AGG_004604;Highway Patrol: Greenville County;State Police
AGG_004605;Batesburg-Leesville;Municipal Police
AGG_004606;Cayce;Municipal Police
AGG_004607;Newberry;Municipal Police
AGG_004608;Seneca;Municipal Police
AGG_004609;Clemson;Municipal Police
AGG_004610;Pickens;Municipal Police
AGG_004611;Saluda;Sheriff
AGG_004612;Greeleyville;Municipal Police
AGG_004613;Hanson;Sheriff
AGG_004614;Minnehaha;Sheriff
AGG_004615;Sully;Sheriff
AGG_004616;Mobridge;Municipal Police
AGG_004617;Big Sandy;Municipal Police
AGG_004618;Huntingdon;Municipal Police
AGG_004619;Tazewell;Municipal Police
AGG_004620;Bells;Municipal Police
AGG_004621;Tennessee State University;Special Police
AGG_004622;Unknown Agency: TN;Municipal Police
AGG_004623;Greeneville;Municipal Police
AGG_004624;New Johnsonville;Municipal Police
AGG_004625;Gates;Municipal Police
AGG_004626;Loudon;Municipal Police
AGG_004627;Gatlinburg;Municipal Police
AGG_004628;Munford;Municipal Police
AGG_004629;Andrews;Sheriff
AGG_004630;Pleasanton;Municipal Police
AGG_004631;Hill Country Village;Municipal Police
AGG_004632;Brownwood;Municipal Police
AGG_004633;Port Lavaca;Municipal Police
AGG_004634;Carson;Sheriff
AGG_004635;Cochran;Sheriff
AGG_004636;Wylie;Municipal Police
AGG_004637;Eagle Lake;Municipal Police
AGG_004638;Dalhart;Municipal Police
AGG_004639;Coppell;Municipal Police
AGG_004640;Little Elm;Municipal Police
AGG_004641;Dewitt;Sheriff
AGG_004642;Edwards;Sheriff
AGG_004643;Fisher;Sheriff
AGG_004644;Rosenberg;Municipal Police
AGG_004645;Sherman;Municipal Police
AGG_004646;Gladewater;Municipal Police
AGG_004647;Grimes;Sheriff
AGG_004648;Navasota;Municipal Police
AGG_004649;Seguin;Municipal Police
AGG_004650;Cibolo;Municipal Police
AGG_004651;Spring Valley;Municipal Police
AGG_004652;Katy;Municipal Police
AGG_004653;University of Houston: Central California;Special Police
AGG_004654;Hartley;Sheriff
AGG_004655;Alamo;Municipal Police
AGG_004656;Progreso;Municipal Police
AGG_004657;Levelland;Municipal Police
AGG_004658;Sulphur Springs;Municipal Police
AGG_004659;Hutchinson;Sheriff
AGG_004660;Edna;Municipal Police
AGG_004661;Kirbyville;Municipal Police
AGG_004662;Forney;Municipal Police
AGG_004663;Kerrville;Municipal Police
AGG_004664;Lamb;Sheriff
AGG_004665;Yoakum;Municipal Police
AGG_004666;Llano;Sheriff
AGG_004667;Dumas;Municipal Police
AGG_004668;Morris;Sheriff
AGG_004669;Kerens;Municipal Police
AGG_004670;Nueces;Sheriff
AGG_004671;Perryton;Municipal Police
AGG_004672;Canyon;Municipal Police
AGG_004673;San Saba;Sheriff
AGG_004674;Snyder;Municipal Police
AGG_004675;Brownfield;Municipal Police
AGG_004676;Tom Green;Sheriff
AGG_004677;Upshur;Sheriff
AGG_004678;Uvalde;Sheriff
AGG_004679;Wharton;Municipal Police
AGG_004680;Wilbarger;Sheriff
AGG_004681;Denver City;Municipal Police
AGG_004682;Young;Sheriff
AGG_004683;Zavala;Sheriff
AGG_004684;South Jordan;Municipal Police
AGG_004685;Dignitary Protection;Special Police
AGG_004686;Pleasant Grove/Lindon;Municipal Police
AGG_004687;Springville;Municipal Police
AGG_004688;North Ogden;Municipal Police
AGG_004689;Bath;Sheriff
AGG_004690;State Police: Bland County;State Police
AGG_004691;State Police: Buchanan County;State Police
AGG_004692;State Police: Dinwiddie County;State Police
AGG_004693;Halifax;Municipal Police
AGG_004694;King George;Sheriff
AGG_004695;Mathews;Sheriff
AGG_004696;Prince Edward;Sheriff
AGG_004697;Prince George County;County Police
AGG_004698;Shenandoah;Sheriff
AGG_004699;State Police: Tazewell County;State Police
AGG_004700;Big Stone Gap;Municipal Police
AGG_004701;State Police: Wise County;State Police
AGG_004702;State Police: Martinsville;State Police
AGG_004703;Forks;Municipal Police
AGG_004704;Battle Ground;Municipal Police
AGG_004705;Ephrata;Municipal Police
AGG_004706;Woodinville;Municipal Police
AGG_004707;Chehalis;Municipal Police
AGG_004708;Twisp;Municipal Police
AGG_004709;Skamania;Sheriff
AGG_004710;Sultan;Municipal Police
AGG_004711;Yelm;Municipal Police
AGG_004712;Whatcom;Sheriff
AGG_004713;Granger;Municipal Police
AGG_004714;WA: Tribal;Tribal Police
AGG_004715;Barron;Sheriff
AGG_004716;Neillsville;Municipal Police
AGG_004717;Sun Prairie;Municipal Police
AGG_004718;Mcfarland;Municipal Police
AGG_004719;Menomonie;Municipal Police
AGG_004720;Fond Du Lac;Sheriff
AGG_004721;Fond Du Lac;Municipal Police
AGG_004722;Jefferson;Municipal Police
AGG_004723;Marquette;Sheriff
AGG_004724;Oconto;Sheriff
AGG_004725;Sturtevant;Municipal Police
AGG_004726;Oak Hill;Municipal Police
AGG_004727;Moorefield;Municipal Police
AGG_004728;Nitro;Municipal Police
AGG_004729;US 119 (Logan County) Drug & Violent Crime Task Force;Special Police
AGG_004730;Mingo;Sheriff
AGG_004731;Nicholas;Sheriff
AGG_004732;Buckhannon;Municipal Police
AGG_004733;Parkersburg Nar & Violent Crime Task Force;Special Police
AGG_004734;Wyoming;Sheriff
AGG_004735;State Police: Grantsville;State Police
AGG_004736;State Police: Petersburg;State Police
AGG_004737;State Police: Richwood;State Police
AGG_004738;State Police: Upperglade;State Police
AGG_004739;State Police: West Union;State Police
AGG_004740;Converse;Sheriff
AGG_004741;Midfield;Municipal Police
AGG_004742;Vestavia Hills;Municipal Police
AGG_004743;Lipscomb;Municipal Police
AGG_004744;Elba;Municipal Police
AGG_004745;Colbert;Sheriff
AGG_004746;Escambia;Sheriff
AGG_004747;Arkansas;Sheriff
AGG_004748;Ashley;Sheriff
AGG_004749;Crossett;Municipal Police
AGG_004750;Arkadelphia;Municipal Police
AGG_004751;Arkansas State University;Special Police
AGG_004752;Mcgehee;Municipal Police
AGG_004753;Malvern;Municipal Police
AGG_004754;Izard;Sheriff
AGG_004755;Wickenburg;Municipal Police
AGG_004756;Snowflake-Taylor;Municipal Police
AGG_004757;Eloy;Municipal Police
AGG_004758;Westlake Village;Municipal Police
AGG_004759;Malibu;Municipal Police
AGG_004760;Irwindale;Municipal Police
AGG_004761;Redondo Beach;Municipal Police
AGG_004762;Fort Bragg;Municipal Police
AGG_004763;Napa State Hospital Napa County;Special Police
AGG_004764;Fountain Valley;Municipal Police
AGG_004765;Seal Beach;Municipal Police
AGG_004766;Rancho Santa Margarita;Municipal Police
AGG_004767;University of California: San Diego;Special Police
AGG_004768;Poway;Municipal Police
AGG_004769;Buellton;Special Police
AGG_004770;Sonoma;Municipal Police
AGG_004771;Patterson;Municipal Police
AGG_004772;Federal Heights;Municipal Police
AGG_004773;Ganby;Municipal Police
AGG_004774;Fruita;Municipal Police
AGG_004775;Silverthorne;Municipal Police
AGG_004776;Colorado Bureau of Investigation;State Police
AGG_004777;Newtown;Municipal Police
AGG_004778;Wolcott;Municipal Police
AGG_004779;Satellite Beach;Municipal Police
AGG_004780;Margate;Municipal Police
AGG_004781;Southwest Ranches;Municipal Police
AGG_004782;Medley;Municipal Police
AGG_004783;Florida International University;Special Police
AGG_004784;Aventura;Municipal Police
AGG_004785;Miami Lakes;Municipal Police
AGG_004786;Venice;Municipal Police
AGG_004787;Homerville;Municipal Police
AGG_004788;Douglas;Municipal Police
AGG_004789;Dade;Sheriff
AGG_004790;Rincon;Municipal Police
AGG_004791;Hapeville;Municipal Police
AGG_004792;Hartwell;Municipal Police
AGG_004793;Barnesville;Municipal Police
AGG_004794;Treutlen;Sheriff
AGG_004795;Troup;Sheriff
AGG_004796;Davis;Sheriff
AGG_004797;Leon;Municipal Police
AGG_004798;Algona;Municipal Police
AGG_004799;Hiawatha;Municipal Police
AGG_004800;Lucas;Sheriff
AGG_004801;Ottumwa;Municipal Police
AGG_004802;Huntington;Sheriff
AGG_004803;Lake Station;Municipal Police
AGG_004804;State Police: Grant County;State Police
AGG_004805;State Police: Harrison County;State Police
AGG_004806;State Police: Lake County;State Police
AGG_004807;State Police: La Porte County;State Police
AGG_004808;Cloud;Sheriff
AGG_004809;Ford;Sheriff
AGG_004810;North Newton;Municipal Police
AGG_004811;Lenexa;Municipal Police
AGG_004812;Neosho;Sheriff
AGG_004813;Scott City;Municipal Police
AGG_004814;Wichita;Sheriff
AGG_004815;Neodesha;Municipal Police
AGG_004816;Middlesboro;Municipal Police
AGG_004817;Breckinridge;Sheriff
AGG_004818;Pioneer Village;Municipal Police
AGG_004819;Highland Heights;Municipal Police
AGG_004820;Morehead;Municipal Police
AGG_004821;State Police Post 12;State Police
AGG_004822;State Police Post 16;State Police
